PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,SampleRatio,PlateCutoff
RESULT_TYPE,,,,,,,,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Ratio of median channel fluorescence of test sample to DMSO control,Average plus five standard deviations of the SampleRatios on a particular assay plate
RESULT_UNIT,,,,,,,,PERCENT,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10,
1172,14719225,1214684,CC1=CC=CC=C1N2C(=N)C(=CC(=N2)C(=O)C3=CC=CS3)C4=NC5=CC=CC=C5N4,Inactive,0,,,95.06,238
1173,17406732,852309,CCSC1=NC(=NC(=C1)N2CCCC2)C3=CC=C(C=C3)F,Inactive,0,,,90.79,238
1174,56318329,24980272,C1=CC(=C(C(=C1)Cl)NC(=O)COC(=O)C2=CN=C(C=C2)Cl)C(F)(F)F,Inactive,0,,,91.86,238
1175,17406734,852308,CC(C)SC1=NC(=NC(=C1)N2CCOCC2)C3=CC=C(C=C3)Cl,Inactive,0,,,93.99,238
1176,26729083,2824308,CC1=C(SC=C1)C2CC(=O)NC3=CC=CC=C3S2,Inactive,0,,,93.99,238
1177,24815568,7207361,CCOC(=O)C1=CC=CC=C1NC(=O)CSC2=NN=C(C=C2)C3=CN=CC=C3,Inactive,0,,,86.52,238
1178,26664014,2040360,CN1C=CC=C1/C=C\2/C(=O)N(C(=S)S2)NC(=O)C3=CC=C(C=C3)F,Inactive,0,,,91.86,238
1179,22404704,991085,CC(C)(C)OC(=O)C1=C(ON=C1C2=C(C=C(C=C2OC)OC)OC)C(=O)OC(C)(C)C,Inactive,0,,,97.2,238
1180,26663785,16682382,CC1=CC(=C(C=C1)NC(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=CC=C4)C.[Cl-],Inactive,0,,,88.65,238
1181,49827634,2710693,CCOC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC=NC=C3,Inactive,0,,,88.65,238
1182,17508939,1036857,CN1C=C(C(=N1)C(=O)NNC(=O)C2=CC=C(C=C2)Cl)Br,Inactive,0,,,90.79,238
1183,56463282,644274,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)N3C=C[N+](=C3)CC(C4=C(C=C(C=C4)Cl)Cl)OCC5=C(C=C(C=C5)Cl)Cl)Cl.[Cl-],Inactive,0,,,93.99,238
1184,14728326,9650309,CCCCCCCCCC(=O)N/N=C(\C)/C1=CN=CC=C1,Inactive,0,,,87.58,238
1185,24821883,618706,COC1=CC(=C(C=C1C(=O)O)Br)N,Inactive,0,,,91.86,238
1186,24830125,4421133,CC1=CC(=C2C(=C1)C(=CC(=N2)N3C(=CC(=N3)C)N)C)C,Inactive,0,,,89.72,238
1187,49677294,16343510,COC(=O)C(CC1=CC=CC=C1)NC(=O)CCNC(=O)C2=CC=CO2,Inactive,0,,,90.79,238
1188,17509895,9626065,C/C(=C\C1=CC=CO1)/C=N/NC(=O)C2=CC(=NN2)C3=CC4=CC=CC=C4C=C3,Inactive,0,,,88.65,238
1189,51086173,18561537,C1COC(N1S(=O)(=O)C2=CC=C(C=C2)Br)CNC(=O)C(=O)NCC3=CC=CC=C3,Inactive,0,,,90.79,238
1190,49816757,2237354,CN1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC=C(O3)C4=CC(=C(C=C4)Cl)Cl,Inactive,0,,,85.45,238
1191,51085365,2148597,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN=C2SCC3=CC=C(C=C3)F,Inactive,0,,,88.65,238
1192,85201191,44202275,CN(C)CCOC1=CC=C(C=C1)C2=C(SC3=CC=CC=C32)C4=CC=C(C=C4)OC,Inactive,0,,,90.79,238
1193,49732222,2226494,CCOC(=O)C1=CC(=CC=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CO3,Inactive,0,,,87.58,238
1194,49827602,841818,CCN1C=CC(=N1)C(=O)NC2=C(C3=C(S2)CCC3)C(=O)OC,Inactive,0,,,92.92,238
1195,26663265,2043113,C/C(=C\C1=CC=CC=C1)/C=C\2/C(=O)N(C(=S)S2)NC(=O)C3=CC=NC=C3,Inactive,0,,,87.58,238
1196,17507695,3144995,C1=CC=C(C=C1)CN2C(=NN=C2SCC(=O)NNC(=O)C3=CC=CC=C3O)C4=CC=CC=C4O,Inactive,0,,,90.79,238
1197,49826505,24819366,CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=C(N=C(C=C4)OC)OC)C,Inactive,0,,,92.92,238
1198,47204543,23724431,CC(C)N1C=C(C2=CC=CC=C21)/C=C/C3=CC=[N+](C=C3)C.[I-],Active,100,,,472.1,238
1199,17509765,5882771,C1=CC=C2C(=C1)C(=CN2)/C=C/C3=CC=[N+](C=C3)CCO,Active,100,,,429.37,238
1200,85272359,44246533,C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@@H]1CN(C)S(=O)(=O)C5=CC=C(C=C5)C)[C@@H](C)CO,Inactive,0,,,108.95,238
1201,24799612,16191283,C1CN(CCC1C2=CC=NC=C2)CC3=NC(=NO3)C(C4=CC=CC=C4)C5=CC=CC=C5,Inactive,0,,,85.45,238
1202,17386214,11948766,CCCSC1=NC(=NC(=C1)N2CCN(CC2)C)C3=CC=C(C=C3)OC.Cl,Inactive,0,,,82.24,238
1203,22400819,7119024,CC1=C(SC=C1)C2=NC(=C3C(=N2)N(C(=O)N3)C4=CC=C(C=C4)Cl)C(=O)N,Inactive,0,,,84.38,238
1204,49641927,2919356,CC1=NC(=NC=C1)SC2CC(=O)N(C2=O)C3=CC=C(C=C3)Br,Inactive,0,,,83.31,238
1205,49718379,24790158,CC1=CC=CC=C1CN2CCC(CC2)N3C(=CC=N3)NC(=O)CCCC4=CC=CC=C4,Inactive,0,,,87.58,238
1206,49676694,2770337,C1CCN(CC1)CC(COCC2=CC=C(C=C2)Cl)O.Cl,Inactive,0,,,79.04,238
1207,51089643,3239230,C1C(SC2=CC=CC=C2N(C1=O)CC(=O)NCC3=CC4=C(C=C3)OCO4)C5=CC=CO5,Inactive,0,,,82.24,238
1208,17403171,1101941,C1CC2=CC=CC=C2N(C1)C(=O)C3=NN4C(=CC(=NC4=C3)C5=CC=CS5)C(F)(F)F,Inactive,0,,,89.72,238
1209,85302232,3210723,CC1=CC=C(C=C1)C(C(=O)NC2CCCC2)N(CC3=CC=CO3)C(=O)CCC(=O)NC4=NOC(=C4)C,Inactive,0,,,86.52,238
1210,26670939,2021233,C1=CC=C(C=C1)S(=O)(=O)NN2C(=O)/C(=C/C3=CC=CS3)/SC2=S,Inactive,0,,,80.11,238
1211,49735125,46500289,CCOC1=CC=CC=C1/C=N/NC(=O)C2=C(N(N=N2)C3=NON=C3N)CN4CCC(CC4)C,Inactive,0,,,85.45,238
1212,24838253,3238607,C1CC(C1)C(=O)N2CCC3=C2C=CC(=C3)S(=O)(=O)NCCN4CCN(CC4)C5=CC=CC=C5F,Inactive,0,,,86.52,238
1213,57255758,3879364,CC1=CC(=C(C=C1)C)C(=O)COC(=O)C2=CC(=C(C=C2)C)S(=O)(=O)N3CCOCC3,Inactive,0,,,86.52,238
1214,24806263,3223638,C1CN(CCN1C2=NC(=CS2)C3=CC=CC=C3)C(=S)NCCCN4CCOCC4,Inactive,0,,,88.65,238
1215,17434151,6886396,C1=CC(=CN=C1)C2=NNC(=S)N2/N=C/C3=CC=C(S3)Br,Inactive,0,,,83.31,238
1216,87342070,2143437,CC(=O)OC1=CC=CC(=C1)/C=C\2/C(=O)N3C(=NC(=N3)C4=CC=CO4)S2,Inactive,0,,,79.04,238
1217,26663479,17576794,CCC(=O)N(C)CCC1=CC2=C(C(=C1/C=N/NC(=O)[C@H]3C[C@@H]3C4=CC=CC=C4)OC)OCO2,Inactive,0,,,86.52,238
1218,87344030,5309590,CN1C=CC=C1CC2=NN=C(N2C3=CC=C(C=C3)OC)SCC(=O)NC4=CC(=CC=C4)F,Inactive,0,,,84.38,238
1219,22402328,9630133,C1=CC(=C(C=C1Cl)C2=CC=C(O2)/C=N/O)Cl,Inactive,0,,,84.38,238
1220,87344029,5309421,CN1C=CC=C1CC2=NN=C(N2C3=CC=C(C=C3)OC)SCC(=O)NC4=CC=CC=C4F,Inactive,0,,,85.45,238
1221,14726646,5768671,CC1=CC2=C(C=C1)N=C(N2)/C(=C\C3=CC=C(O3)N4CCOCC4)/C#N,Inactive,0,,,128.17,238
1222,22414076,3520528,C1CN(CCN1CC2=CC=CC=C2)C3=CC=C(C=C3)NC(=O)C4CC=CCC4C(=O)O,Inactive,0,,,91.86,238
1223,17516920,6295563,CN(C1=CC=CC=C1)C2=C(C=C(C=C2)/C=C(\C#N)/C3=NN=C4N3CCCCC4)[N+](=O)[O-],Inactive,0,,,81.17,238
1224,56463695,18968508,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N.Cl,Inactive,0,,,92.92,238
1225,14745121,2313748,CN(C)C1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)NC3=C(C=C(C=N3)C(F)(F)F)Cl,Active,100,,,877.97,238
1226,49644138,5343141,CC(=O)OC1=C(C=C(C=C1OC)/C=N/N2CCN(CC2)C3=CC=C(C=C3)Cl)OC,Inactive,0,,,88.65,238
1227,26671199,910931,CC1=NN(C=C1N2C(=O)C3=C4C(=C(C=C3)N)C=CC=C4C2=O)C,Inactive,0,,,111.08,238
1228,14720983,3216057,CCC(C)(C)NC(=O)C(C1=CC=CC=C1F)N(C2=CC=CC=C2)C(=O)C3=CC=NN3,Inactive,0,,,92.92,238
1229,14729711,587295,C1C2C=CC1N(C2(C(F)(F)F)C(F)(F)F)C(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,128.17,238
1230,17505004,261542,C1=CC=C(C=C1)CNC2=NC=C(C=C2)[N+](=O)[O-],Inactive,0,,,83.31,238
1231,26731651,2803005,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)N,Inactive,0,,,90.79,238
1232,22414052,521233,C=CC1CN2CCC1CC2C3=C(C4=CC=CC=C4N3)CCO,Inactive,0,,,88.65,238
1233,26663072,1832377,COC1=CC=CC(=C1)NC(=S)N2CCC3=CC(=C(C=C3C2)OC)OC,Inactive,0,,,84.38,238
1234,858958,660261,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NS(=O)(=O)C3=CC=CC4=NSN=C43,Inactive,0,,,79.04,238
1235,47204480,23724422,CC[N+]1=CC=C(C=C1)/C=C/C2=CNC3=CC=CC=C32.[Cl-],Inactive,0,,,216.82,238
1236,49824481,843725,CC1=C(SC(=N1)NC(=S)NC(=O)C2=CC=CO2)C(=O)N(C)C,Inactive,0,,,79.04,238
1237,22407254,6224121,CCOC1=C(C(=CC(=C1)/C=C(\C2=NC3=CC=CC=C3N2)/C(=O)N4CCOCC4)Cl)OC,Inactive,0,,,86.52,238
1238,49827743,2957393,CN1CCN(CC1)NC(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])OC,Inactive,0,,,84.38,238
1239,57262139,2336062,CC1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)N(C)S(=O)(=O)C3=CC=C(C=C3)F,Inactive,0,,,86.52,238
1240,7974856,2793381,C1C(=O)N(C(=O)S1)CC2=CC(=CC=C2)C(=O)O,Inactive,0,,,84.38,238
1241,26670785,135469806,C1=CC=C2C(=C1)/C(=C/C3=C(NC(=O)S3)S)/C=N2,Inactive,0,,,84.38,238
1242,85272947,2207660,COC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2)O)SC3=NC=NN3,Inactive,0,,,81.17,238
1243,49716676,46368752,CCOC1=C(C=C(C=C1)/C=N/NC(=O)C2=CC=CC=C2O)CN3CC4CC(C3)C5=CC=CC(=O)N5C4,Inactive,0,,,85.45,238
1244,85271882,3210705,CC1=CC(=NO1)NC(=O)CCC(=O)N(CC2=CC=CS2)C(C3=CC=CC=C3)C(=O)NC4CCCC4,Inactive,0,,,82.24,238
1245,4251173,3244894,C1CCC2=C(C1)C(=NO2)C(=O)NCC3=CC=C(C=C3)F,Inactive,0,,,83.31,238
1246,49717755,24789986,CC1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)NC3=NC4CS(=O)(=O)CC4S3)C,Inactive,0,,,83.31,238
1247,26725986,6879074,C1=CC=C(C(=C1)/C=N/NC(=O)C2=C(N(N=N2)C3=NON=C3N)COC4=CC=C(C=C4)F)Cl,Inactive,0,,,75.83,238
1248,26670147,5098651,COC1=CC=C(C=C1)NC(=O)CSC2=NC3=C(C(=O)N2C4=CC=CC=C4OC)SCC3,Inactive,0,,,79.04,238
1249,842622,644894,COC(=O)C1=CC(=CC=C1)N2C(=NN=N2)SCC(=O)NC3=NC4=C(S3)CCCC4,Inactive,0,,,79.04,238
1250,7971184,4581303,CCCSC1=NN=C(N1C)C2=CNC3=CC=CC=C32,Inactive,0,,,80.11,238
1251,49826053,2971204,CC1=C(C=C(C=C1)C(C)NC(=O)C2=C(ON=C2C3=CC=CC=C3)C)C,Inactive,0,,,74.77,238
1252,17505775,1969042,C1CC2=CC=C(C3=CC=CC1=C23)N=CC4=C(C=CC(=C4)Cl)O,Inactive,0,,,86.52,238
1253,49825602,24819001,CCC(C1=CC=NC=C1)NC(=O)C2=NOC(=C2)COC3=C(C=C(C=C3)OC)Cl,Inactive,0,,,82.24,238
1254,24826744,3596034,CCN1CCN(CC1)C2=CC3=CC(=C(C#N)C#N)CCC3CC2,Inactive,0,,,139.92,238
1255,51089170,24892379,CN1C2=C(C(=NC(=N2)C3=CC=CC=C3Cl)SCC(=O)NCC4CCCO4)C(=O)N(C1=O)C,Inactive,0,,,81.17,238
1256,22401228,4841384,CN(C)CCNS(=O)(=O)C1=CC(=C(C=C1)N2CCN(CC2)C3=CC=C(C=C3)F)[N+](=O)[O-],Inactive,0,,,82.24,238
1257,87344265,3244869,CC1CC(=O)N(C2=CC=CC=C2S1)CC(=O)NC3=CC4=C(C=C3)OCO4,Inactive,0,,,80.11,238
1258,22408599,4965223,CCN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)CSC3=NN=C4N3C=CC=C4,Inactive,0,,,76.9,238
1259,24838483,3245313,CN1C=CC=C1CC2=NN=C(N2CCC3=CC=CC=C3)SCC(=O)NC4=C(C=C(C=C4)OC)OC,Inactive,0,,,79.04,238
1260,7971929,5310589,COC1=CC(=C(C=C1)OC)C2=NC(=C3C(=N2)N(C(=O)N3)C4=CC=C(C=C4)F)C(=O)N,Inactive,0,,,80.11,238
1261,14745075,6089311,C1=CC=C2C(=C1)N=C(S2)/C(=C/C3=CN(N=C3C4=CC=C(C=C4)F)CCC#N)/C#N,Inactive,0,,,82.24,238
1262,49724082,872730,C1=CC=C(C=C1)OCC2=NN=C(S2)NC(=O)COC3=CC=CC=C3,Inactive,0,,,73.7,238
1263,22405521,3010929,C[C@]12CC[C@@H](C(C1CC[C@@]3(C2CC=C4[C@]3(CC[C@@]5(C4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,Inactive,0,,,81.17,238
1264,17403293,980413,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=S)NC(=O)C3=CC=CO3,Inactive,0,,,81.17,238
1265,17387421,11948839,C1C(N(N=C1C2=CC=CO2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4,Inactive,0,,,99.33,238
1266,14726633,3229979,CCC1=C(N2C(=CC(=N2)C3=CC(=CC(=C3)OC)OC)N=C1C)N4CCN(CC4)CCN5CCOCC5,Inactive,0,,,82.24,238
1267,24833756,135519915,COC1=CC(=CC(=C1O)OC)/C=C/C2=NC3=CC=CC=C3S2,Inactive,0,,,81.17,238
1268,17516576,9662775,CCN(CC)C1=CC=C(C=C1)/C=C/2\CCC(=C2N3CCOCC3)/C=N/NC(=O)C4=CN(C(=O)C=C4)C,Inactive,0,,,112.15,238
1269,26659078,1940326,CN(C)CC1=C(C=CC2=C1O/C(=C\C=C\C3=CC=CC=C3)/C2=O)O,Inactive,0,,,83.31,238
1270,7972474,2843558,C1CCC(CC1)NC(=O)CCC(=O)OCCCC(C(F)(F)F)(F)F,Inactive,0,,,81.17,238
1271,24807994,3148853,C1CCC(CC1)N2C(=O)C(C(=O)NC2=O)(CCC3=CC=NC=C3)CCC4=CC=NC=C4,Inactive,0,,,76.9,238
1272,16953181,3224422,C1CC1NC(=O)C2=CC=C(C=C2)NC(=O)CN3C(=O)C=CC(=N3)C4=CC=C(C=C4)F,Inactive,0,,,81.17,238
1273,49819576,24817939,CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N3CCOCC3)OCC,Inactive,0,,,81.17,238
1274,17513200,12005697,CC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC4=CC(=C(C=C4)Cl)Cl.[Cl-],Inactive,0,,,79.04,238
1275,81066305,42628191,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C(=O)C4=C(C=CC=C4S3(=O)=O)C(=O)NC5CCCCC5)OC,Inactive,0,,,85.45,238
1276,17432537,5732023,C1=CC=C2C(=C1)N=C(S2)/C(=C\C3=CC=C(O3)C4=CC=C(C=C4)S(=O)(=O)N)/C#N,Inactive,0,,,99.33,238
1277,17511114,1515549,CCN(CC)C1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N(C2=O)CC3=CC=CO3,Inactive,0,,,82.24,238
1278,56423640,7760211,C1=CC(=CC=C1C(=O)NNC(=O)CSC2=NN=C(S2)N)Cl,Inactive,0,,,80.11,238
1279,24809552,735851,C1OC2=C(O1)C=C(C=C2)NC(=O)CCl,Inactive,0,,,82.24,238
1280,87346150,6886065,C1CSC(=N1)SCC2=C(N=NN2C3=NON=C3N)C(=O)N/N=C/C4=C(C=CC=C4Cl)Cl,Inactive,0,,,80.11,238
1281,49824643,947490,CN1C=C(C(=N1)C(=O)NC2=C(C3=C(S2)CCC3)C#N)[N+](=O)[O-],Inactive,0,,,111.07,230
1282,4261316,5293803,CC1=C(C(N2C(=O)/C(=C\C3=COC=C3)/SC2=N1)C4=CC=CC=C4)C(=O)OC,Inactive,0,,,140.04,230
1283,49734476,16021583,CC1CC2=C(N1C(=O)C3CCC3)C=CC(=C2)S(=O)(=O)NCC4=CC=CC=C4OC,Inactive,0,,,112.68,230
1284,47203482,778562,CC1=CC=C(C=C1)NC2=NC(=NC(=N2)Cl)NC(C)(C)C,Inactive,0,,,172.23,230
1285,49670538,1266293,C1=CC=C(C=C1)C2=CC(=NC(=C2C#N)SCC(=O)O)C3=CC=CS3,Inactive,0,,,114.29,230
1286,843464,645760,CC1=CC=C(O1)CN(CC2=CN=CC=C2)C(=O)CN3C(=O)COC4=CC=CC=C43,Inactive,0,,,111.07,230
1287,49647281,24747662,C[N+]1=CC=C(C=C1)/C=C/C2=CNC3=C2C=CC(=C3)OC.[I-],Active,100,,,1675.65,230
1288,47204427,23724414,C[N+]1=CC=C(C=C1)/C=C/C2=CN(C3=CC=CC=C32)CC(=O)OC.[I-],Inactive,0,,,173.84,230
1289,24791893,5220239,CC1=NN(C2=C1C(N3C4=CC=CC=C4NC(=O)C3=N2)C5=CC=C(C=C5)OC(F)F)C6=CC=C(C=C6)[N+](=O)[O-],Inactive,0,,,115.9,230
1290,17410027,3758610,C1=CC(=C(C(=C1)Cl)Cl)C(=O)NC2=NC(=NC=C2)C3=CN=CC=C3,Inactive,0,,,117.51,230
1291,24830438,4208272,C1CC(=CC2=CC(=C(C#N)C#N)CCC21)N3CCOCC3,Inactive,0,,,183.5,230
1292,4243512,76443,CCOC(=O)CC(=O)C1=CC(=C(C(=C1)OC)OC)OC,Inactive,0,,,117.51,230
1293,24835535,2332860,CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=C(C(=NO5)C)C,Inactive,0,,,114.29,230
1294,17402093,11957296,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)CCN3C=CC=C3,Inactive,0,,,111.07,230
1295,26663188,2048896,CC1=CC=C(C=C1)S(=O)(=O)NN2C(=O)/C(=C/C(=C/C3=CC=CC=C3)/C)/SC2=S,Inactive,0,,,109.46,230
1296,24791904,2122257,C1CN(CCN1CC(=O)NC2=CC=CC=C2C(=O)C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4F,Inactive,0,,,111.07,230
1297,49714864,46500291,CC1CCN(CC1)CC2=C(N=NN2C3=NON=C3N)C(=O)N/N=C/C4=CC=C(C=C4)OC(C)C,Inactive,0,,,111.07,230
1298,855686,3213,CC1=C2C=CN=CC2=C(C3=C1NC4=CC=CC=C43)C,Inactive,0,,,117.51,230
1299,24839381,2091957,COC1=CC=C(C=C1)C(=O)OCC(=O)NCCN2C(=O)CSC2=O,Inactive,0,,,107.85,230
1300,49736176,16022688,CC1=CC=C(C=C1)CCNC(=O)CCCN2C(=O)C3=NN(C(=C3C(=N2)C)C)C4=CC=C(C=C4)C,Inactive,0,,,223.74,230
1301,862648,663881,COC(=O)[C@H](CCSC)NC(=O)NCC1=CC=CC=N1,Inactive,0,,,104.63,230
1302,14742726,5142573,CC1=CC=CC=C1N2C(=C(C(=O)NC2=O)C(=NCC3=CN=CC=C3)C)O,Inactive,0,,,103.02,230
1303,26731867,16746072,CC1=CC=C(S1)C(=O)N2CCC3(CC2)C4(CC(=NO4)C5=CN=CC=C5)C(=O)C6=C(O3)C=CC(=C6)Cl,Inactive,0,,,111.07,230
1304,14734141,5066116,CC1=CC=C(C=C1)NC(=S)NCC2=CC=CN2C,Inactive,0,,,104.63,230
1305,26657391,11948967,CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)N(C6=O)CC)CC7=CC=CC=C7)OC(=O)N(CC)CC,Inactive,0,,,106.24,230
1306,24831368,9671416,CC1=CC2=C(C=C1)N=C(N=C2N/N=C/C3=CC=NC=C3)C(Cl)(Cl)Cl,Inactive,0,,,104.63,230
1307,26725555,16745777,C1[C@H](N(C(=N1)N)CCC2=CC(=CC=C2)F)CC3=CC=C(C=C3)O,Inactive,0,,,109.46,230
1308,24834124,3951213,CCN(C1CCS(=O)(=O)C1)C(=O)COC(=O)C2=CC(=C(C=C2Cl)Cl)S(=O)(=O)N3CCOCC3,Inactive,0,,,107.85,230
1309,26670055,16682611,C1CCC(CC1)CN2[C@H](CN=C2N)CC3=CC=C(C=C3)O,Inactive,0,,,101.41,230
1310,26726253,135555389,C1=CC(=CC(=C1)Br)/C=C\2/C(=O)N(C(=S)S2)/N=C/C3=C(C=CC(=C3)[N+](=O)[O-])O,Inactive,0,,,96.58,230
1311,26670056,16682612,C1[C@@H](N(C(=N1)N)CCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)CC3=CC=C(C=C3)O,Inactive,0,,,104.63,230
1312,24808271,3227579,CC1C(=O)N(C2=CC=CC=C2O1)CC(=O)C3=CC=C(C=C3)F,Inactive,0,,,99.8,230
1313,49733164,1136314,C1=CSC(=C1)C(=O)NC2=CC=C(C=C2)NC(=O)C3=C(C=C(C=C3)Cl)Cl,Inactive,0,,,98.19,230
1314,14732668,1179062,CCN(CC)C(=O)CSC1=NN=C(N1N)C2=CC=NC=C2,Inactive,0,,,109.46,230
1315,49666142,4438134,C1CCN2C(C1)COC3=NC4=CC=CC=C4N=C32,Inactive,0,,,94.97,230
1316,24838652,3240088,CN1C2=C(C=C(C=C2)S(=O)(=O)NCCC(=O)NC3CCCCCCC3)C(=O)N(C1=O)C,Inactive,0,,,98.19,230
1317,49716140,4494880,CCOCCCN1C2=C(C=C(C1=N)S(=O)(=O)C3=CC=C(C=C3)C)C(=O)N4C=C(C=CC4=N2)C,Inactive,0,,,104.63,230
1318,14738145,4179676,CCC1=CC=C(C=C1)C2C(C3=CC=CC=C3C(=O)N2C)C(=O)O,Inactive,0,,,104.63,230
1319,24827319,16195996,C1CCCN(CC1)CCC(=O)NC2=CC3=C(C=C2)OCCO3.C(=O)(C(=O)O)O,Inactive,0,,,101.41,230
1320,22404489,882668,C1CCN(CC1)C(=S)NC2=C(C=C(C=C2)Cl)Cl,Inactive,0,,,98.19,230
1321,51085333,4459862,CC(=O)N1CCC2=C(C1)SC(=C2C(=O)OC)NC(=O)C3=CC=CO3,Inactive,0,,,96.58,230
1322,24819992,2807340,CC1=NN(C(=C1[N+](=O)[O-])SC2=CC=CC=C2N)C,Inactive,0,,,104.63,230
1323,49824392,5412174,CC1=NN(C=C1/C=N\NC(=O)C2=CSC3=C2CCCC3)C,Inactive,0,,,109.46,230
1324,22414960,852313,CC(C)SC1=NC(=NC(=C1)N2CCOCC2)C3=CC=CC=C3,Inactive,0,,,106.24,230
1325,51086615,16825544,COC1=C(C=C(C=C1)S(=O)(=O)N2CCOC2CNC(=O)C(=O)NCC3=CC4=C(C=C3)OCO4)OC,Inactive,0,,,107.85,230
1326,49734987,20889759,CCC(CC1=CC=CC=C1)NC(=O)C2=CC3=C(C=C2)N=C(S3)N4CCOCC4,Inactive,0,,,107.85,230
1327,49732645,2715502,COC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=CC=CC=C3)S(=O)(=O)N4CCCC4,Inactive,0,,,109.46,230
1328,4255300,1311001,CCN1C(=C(C=N1)Br)C(=O)NC2=C(C3=C(S2)CCC3)C(=O)OC,Inactive,0,,,109.46,230
1329,50085507,3466064,C1C2C1C(N(C2)S(=O)(=O)C3=CC=C(C=C3)Br)C(=O)O,Inactive,0,,,106.24,230
1330,87344035,5308200,CN1C=CC=C1CC2=NN=C(N2C3=CC=C(C=C3)F)SCC(=O)NC4=CC=CC=C4,Inactive,0,,,101.41,230
1331,49827413,25237443,C/C(=N/NS(=O)(=O)C1=CC=C(C=C1)OC)/C2=CC=NC=C2,Inactive,0,,,101.41,230
1332,49729558,3164794,CN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)N3CCOCC3)CC4=CC=CC=C4,Inactive,0,,,106.24,230
1333,24782472,16187875,CC(C)(C)C1CCC(CC1)OC(=O)C[N+]2(CCCC2)C.[I-],Inactive,0,,,99.8,230
1334,47202043,135478289,C1=CC2=C/C(=C/C3=C(NC(=S)NC3=O)O)/N=C2C=C1,Inactive,0,,,96.58,230
1335,24784816,3134423,CCCC1=C(C(=O)N(N1)C2=CC=C(C=C2)[N+](=O)[O-])C=NCCC3=CC(=C(C=C3)OC)OC,Inactive,0,,,111.07,230
1336,17508583,12004724,CCN\1C2=CC=CC=C2S/C1=C\C3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-],Active,100,,,14210.1,230
1337,26731859,16746064,C1CNCCC12C3(CC(=NO3)C4=CC=C(C=C4)Cl)C(=O)C5=C(O2)C=CC(=C5)Cl,Inactive,0,,,120.72,230
1338,14722182,5731123,CCN1C(=NC2=CC=CC=C2C1=O)/C=C/C3=CC=C(O3)[N+](=O)[O-],Active,100,,,431.39,230
1339,26725379,16745601,CC1(C(=O)C=C2C=C(N(C=C2C1=O)CC3=CC=C(C=C3)OC)/C=C/COC)OC(=O)C4=NC5=CC=CC=C5N=C4,Inactive,0,,,120.72,230
1340,24839065,5307563,CC1=C(N=C(O1)C2=CC(=C(C=C2)OC)OC)CN3C4=C(C=CN=C4)N=C3SCC5=CC(=CC=C5)F,Inactive,0,,,107.85,230
